participant_code,problem_id,decision
2agn56lr,111,0.0
2agn56lr,84,0.0
jq53i96m,69,0.0
2agn56lr,79,1.0
2agn56lr,115,1.0
2agn56lr,70,1.0
2agn56lr,103,0.0
2agn56lr,109,0.0
jq53i96m,75,0.0
2agn56lr,119,0.0
2agn56lr,98,0.0
2agn56lr,92,1.0
jq53i96m,97,1.0
2agn56lr,94,0.0
2agn56lr,116,1.0
990yqzru,47,0.0
ryzi2qvg,37,0.0
3g71ooa6,74,0.0
yjd3n7f8,73,0.0
caqyb7gs,114,1.0
67tqcanx,8,0.0
ux3omn71,153,0.0
3uqffodl,96,0.0
408sg1pa,75,0.0
5mrxzb9u,140,1.0
r8nbfk4j,174,1.0
txhqo5zh,109,1.0
84dl3ehw,138,0.0
2mutfuwz,90,0.0
59fg8z73,167,1.0
aie57gly,150,0.0
oipiv267,73,0.0
z84hy24s,140,0.0
bnr2u7qv,62,1.0
a66d9ysf,136,1.0
614j5lto,120,0.0
nky03x73,92,1.0
wzgbs6zn,9,0.0
pa38o0y1,30,1.0
764ivsyy,57,1.0
54mh2wza,127,1.0
2agn56lr,60,0.0
5g2cah37,37,0.0
owwbuu3k,29,1.0
4yyt520p,97,1.0
x8mucljs,66,0.0
5bn2e0gg,40,0.0
vg47gghz,62,0.0
cf35qdc5,141,1.0
qd9nqien,174,0.0
t0cdxjnr,114,1.0
ux3omn71,147,1.0
5x3n9zod,134,1.0
jxlywcts,85,1.0
jxlywcts,96,0.0
jxlywcts,65,0.0
jxlywcts,89,0.0
jxlywcts,109,1.0
jxlywcts,106,1.0
7kobqh4y,87,1.0
jxlywcts,82,0.0
jxlywcts,92,1.0
jxlywcts,108,1.0
jxlywcts,111,1.0
jxlywcts,68,1.0
jxlywcts,84,0.0
jxlywcts,98,0.0
jxlywcts,88,0.0
jxlywcts,110,0.0
7kobqh4y,116,1.0
7kobqh4y,63,0.0
jxlywcts,63,0.0
jxlywcts,105,1.0
jxlywcts,66,0.0
jxlywcts,60,1.0
jxlywcts,62,1.0
7kobqh4y,80,1.0
7kobqh4y,73,0.0
jxlywcts,73,0.0
7kobqh4y,65,1.0
jxlywcts,103,0.0
7kobqh4y,93,0.0
jxlywcts,118,1.0
jxlywcts,72,0.0
7kobqh4y,95,1.0
jxlywcts,83,0.0
jxlywcts,101,1.0
jxlywcts,77,1.0
7kobqh4y,111,0.0
jxlywcts,64,1.0
jxlywcts,100,0.0
jxlywcts,99,1.0
jxlywcts,74,1.0
7kobqh4y,64,0.0
7kobqh4y,97,0.0
7kobqh4y,70,0.0
7kobqh4y,86,0.0
7kobqh4y,75,0.0
7kobqh4y,90,0.0
7kobqh4y,114,1.0
7kobqh4y,98,1.0
7kobqh4y,81,0.0
7kobqh4y,105,0.0
7kobqh4y,67,0.0
7kobqh4y,119,0.0
7kobqh4y,91,0.0
7kobqh4y,113,0.0
7kobqh4y,110,1.0
7kobqh4y,69,1.0
7kobqh4y,107,0.0
7kobqh4y,68,1.0
7kobqh4y,71,1.0
7kobqh4y,92,1.0
7kobqh4y,83,1.0
7kobqh4y,115,1.0
lw6jhw2d,91,1.0
daxbquzi,138,1.0
656lftzw,104,0.0
5osyapu8,122,0.0
577b4egj,114,1.0
jerlqben,40,1.0
fx3qor1o,107,1.0
nwynr9im,1,0.0
c9ms80d2,107,0.0
f6469ral,5,1.0
31m2dwp7,177,1.0
olkiseti,37,0.0
wt676ndp,144,0.0
3dh6pud4,85,0.0
55s8dllu,111,0.0
ryzi2qvg,32,1.0
59fg8z73,134,0.0
t0cdxjnr,90,0.0
jxlywcts,81,0.0
owwbuu3k,42,1.0
b17rwtg5,98,1.0
b669bp1j,177,1.0
311wzeo9,143,1.0
9723j3ot,126,0.0
8a37bbl3,98,0.0
illdwxg0,115,1.0
paql08bs,175,0.0
aq9nuz1w,20,1.0
lwltszvz,3,1.0
72roh63g,114,1.0
a66d9ysf,131,0.0
a98g8eud,81,0.0
edjvv63x,93,1.0
xhz1oi2v,109,1.0
5g2cah37,29,0.0
jxlywcts,91,0.0
daxbquzi,164,0.0
84dl3ehw,178,1.0
f2ci52eq,98,0.0
m6ztbh3j,66,1.0
lqtg0lya,29,0.0
0aqynwbr,79,0.0
ux3omn71,148,1.0
fixzxm76,14,1.0
nys4e7td,88,0.0
fixzxm76,10,0.0
nys4e7td,74,0.0
nys4e7td,118,1.0
fixzxm76,45,0.0
nys4e7td,76,0.0
nys4e7td,91,0.0
nys4e7td,103,0.0
fixzxm76,22,0.0
fixzxm76,19,0.0
fixzxm76,24,1.0
fixzxm76,2,1.0
fixzxm76,48,0.0
fixzxm76,49,1.0
nys4e7td,85,1.0
fixzxm76,20,0.0
fixzxm76,38,0.0
fixzxm76,31,0.0
fixzxm76,51,1.0
fixzxm76,37,0.0
nys4e7td,68,0.0
fixzxm76,40,1.0
nys4e7td,78,0.0
fixzxm76,41,1.0
nys4e7td,72,1.0
fixzxm76,1,0.0
nys4e7td,115,1.0
fixzxm76,8,1.0
fixzxm76,43,0.0
nys4e7td,81,0.0
nys4e7td,97,1.0
fixzxm76,28,0.0
fixzxm76,15,0.0
nys4e7td,61,1.0
fixzxm76,56,1.0
fixzxm76,46,0.0
nys4e7td,70,1.0
fixzxm76,53,1.0
nys4e7td,84,0.0
fixzxm76,27,0.0
fixzxm76,30,0.0
nys4e7td,86,0.0
fixzxm76,6,0.0
fixzxm76,47,0.0
nys4e7td,107,0.0
fixzxm76,26,1.0
fixzxm76,4,1.0
nys4e7td,83,0.0
nys4e7td,62,0.0
fixzxm76,21,0.0
nys4e7td,87,1.0
nys4e7td,110,0.0
nys4e7td,79,0.0
nys4e7td,80,1.0
nys4e7td,99,1.0
nys4e7td,98,1.0
nys4e7td,69,0.0
8rhzpfx6,22,1.0
8rhzpfx6,57,1.0
8rhzpfx6,39,0.0
8rhzpfx6,54,1.0
8rhzpfx6,58,0.0
8rhzpfx6,51,0.0
8rhzpfx6,41,1.0
3g71ooa6,119,0.0
6t712ucl,170,1.0
67za5nkc,0,0.0
5x3n9zod,156,0.0
55s8dllu,76,1.0
7kobqh4y,96,0.0
2mutfuwz,93,0.0
i9qp4yvu,8,0.0
dibojjev,178,1.0
cf35qdc5,169,1.0
2mxoxdz0,74,0.0
djg9or23,175,1.0
31m2dwp7,158,1.0
3qo3lif8,37,1.0
f6469ral,58,0.0
67tqcanx,11,0.0
9em93p0h,38,1.0
2agn56lr,83,0.0
bnr2u7qv,118,0.0
aie57gly,137,1.0
uggtu2mk,18,0.0
jsiz3dfl,62,0.0
5osyapu8,145,0.0
577b4egj,69,0.0
ghkloxsz,59,1.0
5lemen2q,66,0.0
hay2yk1s,124,0.0
54mh2wza,137,1.0
5mrxzb9u,152,0.0
paql08bs,176,1.0
ki6b3xv6,172,1.0
ki6b3xv6,179,1.0
4yyt520p,149,1.0
8rhzpfx6,18,0.0
4yyt520p,124,1.0
ki6b3xv6,140,1.0
ki6b3xv6,129,1.0
8rhzpfx6,11,1.0
ki6b3xv6,175,0.0
ki6b3xv6,128,1.0
ki6b3xv6,173,1.0
ki6b3xv6,127,1.0
8rhzpfx6,55,0.0
ki6b3xv6,124,0.0
ki6b3xv6,149,0.0
ki6b3xv6,177,0.0
ki6b3xv6,153,1.0
ki6b3xv6,122,1.0
ki6b3xv6,134,1.0
ki6b3xv6,148,1.0
8rhzpfx6,52,1.0
8rhzpfx6,49,1.0
ki6b3xv6,136,0.0
8rhzpfx6,42,1.0
ki6b3xv6,169,0.0
8rhzpfx6,30,1.0
ki6b3xv6,132,1.0
ki6b3xv6,133,1.0
ki6b3xv6,160,1.0
ki6b3xv6,145,1.0
ki6b3xv6,165,1.0
ki6b3xv6,151,1.0
8rhzpfx6,4,1.0
8rhzpfx6,21,0.0
ki6b3xv6,143,0.0
ki6b3xv6,159,1.0
fixzxm76,9,0.0
ki6b3xv6,146,0.0
8rhzpfx6,29,1.0
fixzxm76,54,1.0
ki6b3xv6,121,0.0
ki6b3xv6,166,1.0
ki6b3xv6,139,0.0
ki6b3xv6,178,1.0
ki6b3xv6,144,0.0
ki6b3xv6,164,1.0
ki6b3xv6,156,1.0
ki6b3xv6,123,0.0
ki6b3xv6,167,1.0
8rhzpfx6,37,0.0
ki6b3xv6,125,1.0
ki6b3xv6,158,1.0
ki6b3xv6,147,0.0
8rhzpfx6,8,0.0
8rhzpfx6,56,1.0
8rhzpfx6,13,0.0
8rhzpfx6,5,0.0
8rhzpfx6,33,0.0
8rhzpfx6,53,1.0
8rhzpfx6,43,0.0
8rhzpfx6,23,1.0
8rhzpfx6,59,0.0
8rhzpfx6,34,1.0
ycx4epgp,38,1.0
ryzi2qvg,90,0.0
pa38o0y1,50,1.0
5g2cah37,56,1.0
5x3n9zod,143,1.0
wzgbs6zn,35,0.0
a66d9ysf,159,1.0
408sg1pa,81,0.0
55s8dllu,74,0.0
ulkiddzi,176,1.0
z5mht8nv,142,0.0
yjd3n7f8,107,1.0
oipiv267,84,0.0
aie57gly,151,0.0
w3lrvxzd,67,0.0
3dh6pud4,78,1.0
qd9nqien,164,0.0
59fg8z73,139,0.0
owwbuu3k,30,1.0
nys4e7td,82,1.0
c9ms80d2,96,0.0
577b4egj,75,0.0
ryzi2qvg,56,1.0
jq53i96m,93,0.0
x8mucljs,90,0.0
f2ci52eq,62,0.0
5bn2e0gg,45,1.0
7kobqh4y,104,0.0
i9qp4yvu,50,1.0
84dl3ehw,158,1.0
nwynr9im,8,0.0
2mxoxdz0,101,1.0
edjvv63x,69,0.0
fx3qor1o,85,1.0
xhz1oi2v,83,1.0
daxbquzi,125,1.0
5osyapu8,129,1.0
hgrhemcr,66,0.0
vg47gghz,90,0.0
f6469ral,24,1.0
yjd3n7f8,86,0.0
y6pa3wd6,27,1.0
4yyt520p,140,1.0
y6pa3wd6,42,1.0
4yyt520p,138,0.0
4yyt520p,155,1.0
4yyt520p,160,1.0
4yyt520p,177,0.0
4yyt520p,157,1.0
4yyt520p,122,1.0
4yyt520p,170,0.0
y6pa3wd6,21,1.0
y6pa3wd6,13,0.0
y6pa3wd6,4,0.0
4yyt520p,136,0.0
y6pa3wd6,16,0.0
y6pa3wd6,51,0.0
y6pa3wd6,47,0.0
4yyt520p,144,0.0
y6pa3wd6,8,1.0
4yyt520p,166,0.0
4yyt520p,130,0.0
4yyt520p,128,1.0
4yyt520p,141,0.0
y6pa3wd6,5,0.0
y6pa3wd6,53,1.0
4yyt520p,176,0.0
y6pa3wd6,43,1.0
4yyt520p,132,1.0
y6pa3wd6,38,1.0
y6pa3wd6,49,1.0
y6pa3wd6,40,1.0
4yyt520p,127,1.0
y6pa3wd6,20,0.0
4yyt520p,129,0.0
4yyt520p,179,0.0
4yyt520p,145,1.0
y6pa3wd6,10,1.0
y6pa3wd6,29,0.0
4yyt520p,167,1.0
4yyt520p,169,1.0
y6pa3wd6,52,0.0
4yyt520p,120,0.0
4yyt520p,148,0.0
y6pa3wd6,37,0.0
4yyt520p,152,0.0
y6pa3wd6,32,1.0
y6pa3wd6,46,1.0
4yyt520p,156,0.0
y6pa3wd6,6,1.0
4yyt520p,151,1.0
y6pa3wd6,54,1.0
4yyt520p,168,0.0
y6pa3wd6,41,1.0
4yyt520p,150,1.0
4yyt520p,139,0.0
y6pa3wd6,45,1.0
4yyt520p,125,1.0
4yyt520p,162,0.0
y6pa3wd6,31,0.0
5mrxzb9u,148,0.0
caqyb7gs,98,0.0
aie57gly,134,1.0
5g2cah37,52,0.0
z5mht8nv,152,0.0
b2bdypdy,119,0.0
jxlywcts,117,1.0
0nop0uce,70,1.0
owwbuu3k,20,1.0
nys4e7td,105,0.0
5lemen2q,97,1.0
a98g8eud,108,0.0
djg9or23,137,1.0
59fg8z73,171,0.0
31m2dwp7,162,1.0
olkiseti,41,1.0
w3lrvxzd,114,1.0
19g86fsy,145,0.0
t0cdxjnr,111,1.0
3g71ooa6,98,1.0
lw6jhw2d,102,0.0
p59sgh36,121,1.0
8a37bbl3,66,0.0
2mutfuwz,105,0.0
ux3omn71,120,1.0
nys4e7td,100,1.0
8o9nw82x,147,1.0
lqtg0lya,45,0.0
ryzi2qvg,20,1.0
4yyt520p,123,0.0
caqyb7gs,119,1.0
ega2rg43,96,0.0
55s8dllu,81,1.0
614j5lto,164,1.0
m6ztbh3j,88,0.0
qd9nqien,151,0.0
g423xapc,57,1.0
7kobqh4y,61,1.0
cf35qdc5,178,1.0
2agn56lr,89,0.0
wzgbs6zn,28,0.0
t0cdxjnr,118,1.0
5osyapu8,172,1.0
djg9or23,148,1.0
y6pa3wd6,35,0.0
aie57gly,176,1.0
uggtu2mk,1,0.0
4jw2al8f,20,1.0
hgrhemcr,86,0.0
fixzxm76,11,0.0
84dl3ehw,161,0.0
c9ms80d2,95,1.0
5bn2e0gg,50,0.0
t0cdxjnr,88,0.0
bnr2u7qv,164,0.0
bnr2u7qv,126,1.0
bnr2u7qv,168,1.0
bnr2u7qv,147,1.0
bnr2u7qv,178,0.0
bnr2u7qv,156,0.0
bnr2u7qv,125,1.0
bnr2u7qv,144,1.0
bnr2u7qv,167,1.0
bnr2u7qv,157,0.0
bnr2u7qv,123,0.0
bnr2u7qv,163,0.0
bnr2u7qv,143,0.0
bnr2u7qv,127,0.0
bnr2u7qv,177,1.0
bnr2u7qv,172,0.0
bnr2u7qv,145,0.0
bnr2u7qv,160,1.0
bnr2u7qv,128,1.0
bnr2u7qv,151,1.0
bnr2u7qv,139,0.0
bnr2u7qv,158,1.0
bnr2u7qv,171,1.0
bnr2u7qv,166,1.0
bnr2u7qv,135,1.0
bnr2u7qv,153,0.0
bnr2u7qv,129,1.0
f6469ral,69,1.0
f6469ral,81,1.0
f6469ral,116,0.0
f6469ral,90,1.0
f6469ral,95,1.0
f6469ral,75,1.0
f6469ral,85,0.0
f6469ral,72,1.0
f6469ral,103,1.0
f6469ral,83,1.0
f6469ral,70,1.0
a66d9ysf,162,1.0
ki6b3xv6,168,0.0
8rhzpfx6,25,0.0
0nop0uce,80,0.0
paql08bs,154,1.0
b669bp1j,173,0.0
b17rwtg5,76,1.0
wejrgfzw,108,1.0
b2bdypdy,70,0.0
67tqcanx,24,1.0
olkiseti,58,1.0
jxlywcts,102,1.0
jq53i96m,104,0.0
pa38o0y1,15,0.0
3qo3lif8,58,1.0
f2ci52eq,84,0.0
0aqynwbr,98,1.0
84dl3ehw,177,1.0
67za5nkc,53,0.0
5mrxzb9u,145,1.0
8a37bbl3,82,1.0
edjvv63x,74,0.0
59fg8z73,150,1.0
hgrhemcr,60,0.0
ux3omn71,121,0.0
3dh6pud4,84,1.0
vg47gghz,101,1.0
5g2cah37,51,1.0
ryzi2qvg,15,0.0
764ivsyy,39,1.0
fixzxm76,29,1.0
5x3n9zod,166,1.0
4yyt520p,158,0.0
yjd3n7f8,115,1.0
owwbuu3k,24,1.0
nys4e7td,77,0.0
31m2dwp7,130,1.0
67tqcanx,35,0.0
7kobqh4y,108,1.0
lqtg0lya,26,0.0
aie57gly,157,0.0
3g71ooa6,111,0.0
5lemen2q,64,0.0
paql08bs,135,0.0
ega2rg43,90,1.0
z5mht8nv,160,1.0
577b4egj,88,0.0
p59sgh36,133,0.0
5osyapu8,147,1.0
zxzytt9j,53,1.0
x8mucljs,64,0.0
i7pboi1r,25,1.0
w3lrvxzd,68,0.0
t0cdxjnr,65,0.0
z84hy24s,131,0.0
kq0n303c,90,0.0
311wzeo9,150,1.0
y6pa3wd6,11,0.0
aq9nuz1w,19,0.0
19g86fsy,154,1.0
jsiz3dfl,88,0.0
dibojjev,169,0.0
caqyb7gs,74,0.0
f6469ral,89,0.0
f6469ral,114,0.0
f6469ral,104,0.0
f6469ral,71,1.0
f6469ral,77,1.0
f6469ral,64,1.0
f6469ral,62,1.0
f6469ral,88,0.0
f6469ral,68,0.0
f6469ral,100,1.0
f6469ral,92,1.0
f6469ral,86,1.0
f6469ral,110,1.0
f6469ral,91,0.0
f6469ral,108,0.0
f6469ral,106,1.0
59fg8z73,158,1.0
a98g8eud,104,1.0
656lftzw,108,0.0
idkuxs7t,102,1.0
5bn2e0gg,17,1.0
lw6jhw2d,94,1.0
jxlywcts,93,0.0
t0cdxjnr,69,1.0
f2ci52eq,71,0.0
72roh63g,68,0.0
z84hy24s,133,0.0
bnr2u7qv,132,1.0
8o9nw82x,144,0.0
54mh2wza,162,1.0
a98g8eud,78,0.0
408sg1pa,88,0.0
ki6b3xv6,174,1.0
4jw2al8f,11,0.0
614j5lto,172,0.0
z5mht8nv,136,0.0
ux3omn71,129,1.0
1q3ldd9q,99,0.0
3uqffodl,108,1.0
31m2dwp7,164,1.0
fixzxm76,18,0.0
illdwxg0,87,1.0
aie57gly,122,1.0
owwbuu3k,58,1.0
qd9nqien,154,1.0
ghkloxsz,10,1.0
0aqynwbr,85,0.0
67za5nkc,4,0.0
5osyapu8,176,0.0
656lftzw,62,0.0
nky03x73,159,1.0
nky03x73,172,0.0
nky03x73,151,1.0
nky03x73,153,1.0
nky03x73,141,1.0
nky03x73,150,1.0
f6469ral,65,1.0
nky03x73,163,1.0
a66d9ysf,146,0.0
edjvv63x,87,1.0
9em93p0h,8,1.0
2mxoxdz0,113,0.0
nys4e7td,66,0.0
ux3omn71,126,1.0
b2bdypdy,110,1.0
3dh6pud4,82,1.0
5mrxzb9u,171,0.0
jxlywcts,61,1.0
31m2dwp7,126,0.0
z84hy24s,164,0.0
g423xapc,8,0.0
c9ms80d2,111,0.0
yjd3n7f8,104,0.0
gmx52073,108,1.0
764ivsyy,9,1.0
r8nbfk4j,148,0.0
5x3n9zod,162,0.0
lw6jhw2d,67,1.0
3qo3lif8,42,1.0
5bn2e0gg,46,1.0
ryzi2qvg,49,0.0
mc5f05za,22,1.0
ki6b3xv6,142,0.0
9723j3ot,169,0.0
z5mht8nv,128,0.0
bnr2u7qv,165,1.0
aie57gly,124,1.0
jq53i96m,80,0.0
nky03x73,138,1.0
nky03x73,137,0.0
nky03x73,162,1.0
nky03x73,160,1.0
nky03x73,152,0.0
nky03x73,147,1.0
nky03x73,171,0.0
nky03x73,126,1.0
nky03x73,178,0.0
f6469ral,101,0.0
f6469ral,63,0.0
f6469ral,97,1.0
f6469ral,109,1.0
nky03x73,142,0.0
f6469ral,82,0.0
nky03x73,158,1.0
nky03x73,125,0.0
nky03x73,122,0.0
nky03x73,177,1.0
nky03x73,154,1.0
nky03x73,140,0.0
nky03x73,133,1.0
nky03x73,127,0.0
nky03x73,131,0.0
nky03x73,176,0.0
nky03x73,124,1.0
nky03x73,155,1.0
nky03x73,161,0.0
nky03x73,143,0.0
nky03x73,130,1.0
2mutfuwz,100,1.0
kiwz8cqq,22,1.0
lwltszvz,1,1.0
lqtg0lya,22,1.0
3g71ooa6,112,0.0
wzgbs6zn,18,1.0
f6469ral,87,0.0
4yyt520p,143,1.0
mc5f05za,42,1.0
x59at2uz,55,0.0
ux3omn71,139,1.0
t0cdxjnr,102,0.0
paql08bs,136,0.0
5x3n9zod,122,1.0
i9qp4yvu,9,0.0
owwbuu3k,22,0.0
54mh2wza,170,0.0
y6pa3wd6,30,1.0
djg9or23,124,1.0
fixzxm76,44,0.0
8rhzpfx6,6,0.0
5mrxzb9u,154,1.0
5g2cah37,21,0.0
bnr2u7qv,148,1.0
408sg1pa,96,0.0
nys4e7td,111,1.0
dibojjev,136,0.0
jxlywcts,79,1.0
qd9nqien,126,1.0
19g86fsy,148,0.0
hgrhemcr,85,1.0
t0cdxjnr,105,0.0
2mutfuwz,101,1.0
ega2rg43,71,1.0
54mh2wza,161,0.0
5x3n9zod,161,1.0
5mrxzb9u,135,0.0
ghkloxsz,50,0.0
59fg8z73,157,1.0
0aqynwbr,65,1.0
gjc2vx5b,8,1.0
olkiseti,83,1.0
olkiseti,92,1.0
a98g8eud,131,0.0
olkiseti,69,1.0
olkiseti,118,1.0
a98g8eud,137,0.0
olkiseti,97,1.0
olkiseti,115,1.0
a98g8eud,167,1.0
olkiseti,84,1.0
olkiseti,85,0.0
a98g8eud,159,1.0
olkiseti,98,1.0
a98g8eud,135,0.0
olkiseti,65,0.0
olkiseti,76,1.0
a98g8eud,139,0.0
a98g8eud,143,0.0
olkiseti,100,1.0
a98g8eud,157,1.0
olkiseti,79,1.0
olkiseti,63,0.0
a98g8eud,179,0.0
olkiseti,113,1.0
olkiseti,87,1.0
a98g8eud,141,0.0
olkiseti,95,1.0
olkiseti,60,0.0
a98g8eud,169,0.0
olkiseti,112,1.0
olkiseti,114,1.0
a98g8eud,153,1.0
a98g8eud,156,0.0
olkiseti,77,1.0
a98g8eud,126,0.0
a98g8eud,163,0.0
olkiseti,103,0.0
a98g8eud,152,0.0
a98g8eud,165,1.0
a98g8eud,164,1.0
olkiseti,62,0.0
olkiseti,61,0.0
olkiseti,99,1.0
a98g8eud,175,0.0
a98g8eud,149,0.0
olkiseti,89,0.0
a98g8eud,154,1.0
olkiseti,68,1.0
olkiseti,108,0.0
olkiseti,80,1.0
olkiseti,74,0.0
a98g8eud,178,1.0
olkiseti,91,0.0
a98g8eud,151,1.0
a98g8eud,177,0.0
a98g8eud,127,0.0
a98g8eud,155,1.0
a98g8eud,132,1.0
a98g8eud,138,0.0
a98g8eud,120,0.0
5lemen2q,124,1.0
3dh6pud4,111,0.0
xhz1oi2v,62,1.0
aie57gly,144,0.0
5lemen2q,145,1.0
5lemen2q,179,0.0
5lemen2q,133,0.0
uggtu2mk,7,0.0
577b4egj,62,0.0
ryzi2qvg,38,0.0
qd9nqien,153,0.0
67tqcanx,29,0.0
0hwuo6mm,113,1.0
2agn56lr,107,1.0
r8nbfk4j,152,0.0
jxlywcts,86,1.0
illdwxg0,103,1.0
b2bdypdy,68,1.0
2mxoxdz0,68,0.0
lqtg0lya,2,1.0
59fg8z73,155,1.0
djg9or23,167,1.0
0nop0uce,62,0.0
kq0n303c,87,1.0
mc5f05za,24,0.0
614j5lto,122,1.0
jsiz3dfl,84,1.0
55s8dllu,119,0.0
9em93p0h,9,0.0
31m2dwp7,172,0.0
b17rwtg5,74,1.0
b669bp1j,132,1.0
5osyapu8,124,0.0
72roh63g,115,0.0
3g71ooa6,63,0.0
a66d9ysf,176,1.0
9p5ze7yj,29,0.0
lw6jhw2d,93,1.0
5g2cah37,47,0.0
edjvv63x,173,0.0
edjvv63x,168,0.0
5lemen2q,121,1.0
5lemen2q,173,1.0
5lemen2q,174,1.0
5lemen2q,162,1.0
edjvv63x,160,1.0
edjvv63x,150,0.0
edjvv63x,179,0.0
5lemen2q,134,0.0
edjvv63x,128,0.0
edjvv63x,177,1.0
5lemen2q,144,0.0
5lemen2q,169,0.0
5lemen2q,178,1.0
5lemen2q,141,0.0
edjvv63x,140,0.0
edjvv63x,125,1.0
edjvv63x,130,1.0
5lemen2q,129,0.0
edjvv63x,121,0.0
edjvv63x,139,1.0
edjvv63x,165,1.0
5lemen2q,120,0.0
edjvv63x,167,1.0
edjvv63x,157,0.0
5lemen2q,170,0.0
5lemen2q,126,0.0
5lemen2q,160,1.0
5lemen2q,125,0.0
edjvv63x,170,1.0
edjvv63x,126,0.0
5lemen2q,172,0.0
5lemen2q,166,1.0
edjvv63x,153,1.0
5lemen2q,140,0.0
edjvv63x,147,1.0
5lemen2q,156,0.0
edjvv63x,174,0.0
5lemen2q,136,0.0
edjvv63x,138,1.0
edjvv63x,163,1.0
5lemen2q,127,0.0
edjvv63x,136,0.0
a98g8eud,144,0.0
a98g8eud,174,0.0
5lemen2q,153,1.0
a98g8eud,158,1.0
5lemen2q,176,1.0
edjvv63x,131,0.0
edjvv63x,166,0.0
edjvv63x,159,1.0
edjvv63x,158,1.0
5lemen2q,149,0.0
edjvv63x,155,1.0
edjvv63x,162,0.0
5lemen2q,139,0.0
5lemen2q,132,1.0
5lemen2q,148,0.0
5lemen2q,150,1.0
5lemen2q,175,0.0
idkuxs7t,71,0.0
7kobqh4y,72,1.0
wejrgfzw,109,0.0
bnr2u7qv,137,1.0
owwbuu3k,12,1.0
lwltszvz,8,0.0
aie57gly,174,0.0
ki6b3xv6,150,1.0
i7pboi1r,64,0.0
x59at2uz,67,0.0
x59at2uz,83,0.0
x59at2uz,82,0.0
x59at2uz,117,1.0
x59at2uz,105,0.0
x59at2uz,102,0.0
x59at2uz,74,0.0
x59at2uz,97,0.0
x59at2uz,76,0.0
x59at2uz,110,0.0
x59at2uz,112,0.0
x59at2uz,80,1.0
5bn2e0gg,2,0.0
ryzi2qvg,48,1.0
hay2yk1s,136,0.0
408sg1pa,83,0.0
f6469ral,93,0.0
3uqffodl,114,0.0
f2ci52eq,60,0.0
4yyt520p,172,0.0
ulkiddzi,133,0.0
nys4e7td,102,0.0
ux3omn71,123,1.0
3qo3lif8,28,0.0
qd9nqien,179,1.0
aq9nuz1w,13,0.0
jxlywcts,75,0.0
kiwz8cqq,3,1.0
67tqcanx,15,0.0
zxzytt9j,48,1.0
5osyapu8,177,1.0
g423xapc,0,0.0
311wzeo9,130,1.0
dibojjev,150,1.0
mc5f05za,32,1.0
5lemen2q,161,0.0
gmx52073,98,0.0
aie57gly,123,1.0
bnr2u7qv,130,1.0
b6dgsfzn,139,0.0
5mrxzb9u,136,1.0
caqyb7gs,78,0.0
b2bdypdy,105,0.0
i9qp4yvu,41,0.0
ki6b3xv6,152,1.0
x59at2uz,77,0.0
x59at2uz,116,1.0
x59at2uz,70,1.0
x59at2uz,79,0.0
x59at2uz,61,0.0
x59at2uz,90,0.0
x59at2uz,119,0.0
x59at2uz,95,1.0
x59at2uz,99,0.0
x59at2uz,114,1.0
9jve4t4k,26,0.0
9jve4t4k,31,0.0
9jve4t4k,1,1.0
9jve4t4k,11,0.0
9jve4t4k,8,1.0
9jve4t4k,43,0.0
9jve4t4k,16,1.0
9jve4t4k,5,0.0
9jve4t4k,52,0.0
9jve4t4k,7,0.0
9jve4t4k,29,1.0
9jve4t4k,33,0.0
x59at2uz,109,0.0
9jve4t4k,19,1.0
9jve4t4k,30,1.0
9jve4t4k,44,1.0
9jve4t4k,45,0.0
9jve4t4k,38,0.0
9jve4t4k,13,0.0
9jve4t4k,40,1.0
9jve4t4k,18,0.0
9jve4t4k,0,1.0
9jve4t4k,56,1.0
9jve4t4k,12,0.0
9jve4t4k,32,0.0
x59at2uz,71,0.0
9jve4t4k,9,0.0
9jve4t4k,28,1.0
9jve4t4k,23,0.0
x59at2uz,113,0.0
9jve4t4k,35,0.0
9jve4t4k,54,1.0
9jve4t4k,49,1.0
9jve4t4k,6,1.0
x59at2uz,108,1.0
x59at2uz,87,1.0
x59at2uz,84,0.0
x59at2uz,93,0.0
c9ms80d2,150,1.0
c9ms80d2,137,0.0
c9ms80d2,166,0.0
c9ms80d2,120,1.0
7kobqh4y,62,1.0
jsiz3dfl,93,0.0
p59sgh36,146,0.0
577b4egj,70,1.0
paql08bs,147,1.0
z84hy24s,174,1.0
nys4e7td,71,0.0
yjd3n7f8,96,0.0
ux3omn71,145,0.0
olkiseti,70,0.0
0aqynwbr,113,0.0
xhz1oi2v,77,1.0
z5mht8nv,154,1.0
2mxoxdz0,71,0.0
55s8dllu,96,0.0
5lemen2q,168,0.0
owwbuu3k,37,1.0
54mh2wza,150,1.0
jxlywcts,67,0.0
caqyb7gs,115,1.0
2mutfuwz,108,0.0
ghkloxsz,35,0.0
g423xapc,21,0.0
pa38o0y1,12,1.0
764ivsyy,18,0.0
8a37bbl3,86,0.0
a66d9ysf,142,0.0
u3224hhn,153,1.0
e8n00bqn,4,1.0
c9ms80d2,127,1.0
3dh6pud4,120,1.0
c9ms80d2,168,1.0
c9ms80d2,156,0.0
3dh6pud4,161,0.0
e8n00bqn,17,0.0
c9ms80d2,131,0.0
3dh6pud4,173,0.0
c9ms80d2,125,1.0
3dh6pud4,156,0.0
c9ms80d2,178,0.0
e8n00bqn,33,1.0
